0.119156598782329	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.238313197564658	0.672502707590152	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.119156598782329	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.654390535970848	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.308015339565797	0.000000000000000	0.119156598782329	0.119156598782329	0.188858740783468	0.119156598782329	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.238313197564658	0.000000000000000	0.000000000000000	0.000000000000000	0.377717481566936	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.119156598782329	0.000000000000000	0.119156598782329	0.000000000000000	0.188858740783468	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.465531795187380	0.276673054403911	0.238313197564658	0.765731851045061	0.276673054403911	0.803290276902920	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.377717481566936	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.276673054403911	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.440931810812734	0.000000000000000	0.727870997848362	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.606204768594875	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.119156598782329	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.560088409595063	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.496874080349265	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.119156598782329	0.188858740783468	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.119156598782329	0.377717481566936	0.276673054403911	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.188858740783468	0.634142850750899	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.625325193158144	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.377717481566936	0.514986251968570	0.000000000000000	0.276673054403911	0.000000000000000	0.238313197564658	0.000000000000000	0.000000000000000	0.755434963133872	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.238313197564658	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.650527302961527	0.188858740783468	0.119156598782329	0.000000000000000	0.238313197564658	0.000000000000000	0.238313197564658	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.531370704179198	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.276673054403911	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.276673054403911	0.000000000000000	0.119156598782329	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.308015339565797	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.276673054403911	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.276673054403911	0.276673054403911	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.276673054403911	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.119156598782329	0.000000000000000	0.620740744563503	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.395829653186241	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.634142850750899	0.000000000000000	0.119156598782329	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.650527302961527	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.440931810812734	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.276673054403911	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.276673054403911	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.308015339565797	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.308015339565797	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.642530203653012	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.308015339565797	0.000000000000000	0.119156598782329	0.412214105396868	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.357469796346988	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.308015339565797	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.395829653186241	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.476626395129317	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.357469796346988	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.308015339565797	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.276673054403911	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.276673054403911	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.572828061651873	0.000000000000000	0.119156598782329	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.308015339565797	0.634142850750899	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.395829653186241	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.188858740783468	0.000000000000000	0.395829653186241	0.000000000000000	0.119156598782329	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.238313197564658	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	
